attribute_id,sku_id,color,size,material,gender,season
cec5f7b2-99d6-4ee5-b242-c5e9f6639189,SKU015661,Blue,XXL,Cotton,Men,All Season
bc3b2913-6491-4ea3-8a11-0225fb061b84,SKU015662,Red,XXL,Denim,Men,All Season
6a4991e6-b464-4749-aeb2-28832f8eddc7,SKU015663,Green,XS,Denim,Men,Summer
f1904393-ac2d-4acf-9ccb-12643b12abcd,SKU015664,White,L,Polyester,Women,Summer
e49ca2c5-f2aa-42cd-a504-54e4763f4fcc,SKU015665,Black,XL,Denim,Women,Winter
e0e75824-7d50-4cd9-83eb-ff5b7dc9f3bc,SKU015666,Red,XXXL,Denim,Women,Summer
b9c9865b-bd7c-4c8d-8b6e-434e214e19c2,SKU015667,Black,L,Leather,Men,Winter
60a683e1-86f3-4fbf-9fc3-a9c2df83a423,SKU015668,Black,M,Denim,Women,Summer
2b47b3ae-bb55-4986-ac09-9ef9159b8009,SKU015669,Black,XXXL,Cotton,Women,Summer
d05fb4d2-3cb0-47ae-927d-cd34e6c24c72,SKU015670,Black,XXL,Leather,Men,Summer
9c1da75d-d544-4d3a-ac61-20efe2e37ed4,SKU015671,White,XL,Polyester,Women,All Season
6a34e9a7-6fda-415b-9164-e7fb9ca3b707,SKU015672,Green,XXL,Cotton,Men,All Season
1d3e4c8c-c9f0-4f0c-b925-40d1ef30bf68,SKU015673,Blue,XS,Leather,Men,All Season
b899cb33-eaf3-45db-9778-ed5407e94660,SKU015674,Blue,L,Denim,Men,All Season
740c06f6-f6e5-4242-969f-fa58a064d141,SKU015675,Green,XXXL,Denim,Men,All Season
bbaa9381-8fb7-4517-ab1a-9ddba5fc1547,SKU015676,Green,S,Cotton,Women,All Season
2053a6b2-81a6-4412-9ec1-27623dd0f99c,SKU015677,Red,M,Polyester,Women,Summer
ad77c18c-d402-45e7-a614-079e996a3033,SKU015678,White,M,Denim,Men,Winter
294e56e3-4660-4321-ac8c-1d4cb99f64c9,SKU015679,Green,XXL,Cotton,Women,Summer
62e9ef86-0333-4377-b6c0-c8e365abd0c8,SKU015680,Black,XS,Polyester,Women,All Season
97b593ea-6e4e-4642-9850-5c85e183ea83,SKU015681,Red,S,Polyester,Women,Summer
645279ac-7ac3-4499-a861-377502b1b202,SKU015682,Red,L,Denim,Women,All Season
f51f4036-2e15-4c78-86be-1bcf6ca0fa32,SKU015683,Blue,XXL,Polyester,Men,Winter
7ef85bfd-bd9d-45d1-807d-46fa8971cc4c,SKU015684,White,XS,Denim,Men,Winter
c69ca8d2-9031-4dd5-a42a-9321b9e1eaf7,SKU015685,Blue,XL,Leather,Men,All Season
6799fa14-37b8-442a-ac44-57a69d9bae33,SKU015686,Black,XXXL,Leather,Men,Winter
826fcd52-30ce-4759-87bf-7e9fc12bac9d,SKU015687,White,XS,Cotton,Women,Summer
eec7cecb-efe5-4421-92ff-fba0afb38ab1,SKU015688,Green,XS,Polyester,Women,Winter
30dcc5ca-7f6b-41eb-a233-72018d76bc2f,SKU015689,Green,M,Cotton,Men,All Season
5836a0c1-9bcf-4fe8-86db-a307ac4a5150,SKU015690,Black,XL,Denim,Men,Summer
094cddc5-c477-418e-87ec-50ea5d014db5,SKU015691,White,S,Leather,Men,All Season
e2e4364d-9cf2-457d-8778-7238368e866b,SKU015692,Black,S,Leather,Men,All Season
06230283-2bed-42c3-bc20-8d750a585fca,SKU015693,Green,L,Leather,Men,Summer
b4dc7eb6-3231-43d4-aedd-b89f2f049a3b,SKU015694,White,XXXL,Denim,Men,Summer
d853136c-dc98-467c-b249-5d7bc88fffd5,SKU015695,Red,S,Polyester,Men,Winter
81d36c80-c67b-4980-8fb0-e298a0e86e9a,SKU015696,Blue,XXL,Polyester,Women,Winter
441d2d6c-6fbf-4381-842f-065f6ad12f73,SKU015697,White,XS,Polyester,Men,Summer
f6f2882d-2b29-4e88-817a-5bb870fc99f8,SKU015698,Green,S,Cotton,Women,Winter
8b2bfa6b-2a60-4115-a1f1-6231f10083a2,SKU015699,Black,XS,Leather,Men,Summer
a9e52e84-97c1-4210-8b28-789b789a99a6,SKU015700,White,L,Denim,Men,Winter
9c86e60d-6356-421a-84fd-1cce9f4a6cf9,SKU015701,Blue,XL,Cotton,Men,Summer
f5ed0a72-7c7c-405b-99b9-32c7681dc1f9,SKU015702,Red,XL,Polyester,Women,All Season
712001bd-66a0-4afb-9bde-702434245aad,SKU015703,Green,XL,Cotton,Women,Winter
a39fc5a3-a4f6-49a2-8b8f-a9beca9a494f,SKU015704,White,XXL,Leather,Men,Summer
e835f415-050e-4e91-80d0-a4d6c33a8008,SKU015705,Red,M,Denim,Men,Summer
dc5fd35f-3632-448b-9994-15212376071c,SKU015706,White,XXL,Cotton,Women,All Season
669ec71d-6c7a-4c90-8dd8-6724ac211af3,SKU015707,Red,XS,Polyester,Men,All Season
9689daca-3864-480f-b0b9-a42c83773a34,SKU015708,White,M,Polyester,Men,All Season
c7598939-b236-4325-bfd9-dd6ce579337a,SKU015709,Red,S,Leather,Women,Summer
1a1ef2f3-99ef-4abc-8c28-1dadf217a9c7,SKU015710,Blue,L,Polyester,Men,Summer
5c6b35b5-b1b6-449c-be80-4eb686b62904,SKU015711,Red,XXXL,Polyester,Men,Winter
bcfabfae-0608-4cfd-8398-902a2c987272,SKU015712,Black,L,Polyester,Women,Summer
876d8b36-76a2-444d-aa38-099e45c9fa72,SKU015713,White,XL,Leather,Men,Winter
bdd5e94d-23e9-42a2-9882-07dea8aa4689,SKU015714,Black,XL,Polyester,Men,Summer
39c5c9c1-1481-45b4-a2c8-9926bcdfab1d,SKU015715,Black,S,Leather,Women,Winter
dbc1371f-5d61-4e6b-bddc-8b9040b0238e,SKU015716,Red,XS,Polyester,Men,Summer
c6051a27-7318-4cc6-8835-6b74fdfdd278,SKU015717,White,XXL,Denim,Men,All Season
195ed9a2-f79c-4370-9b82-141b032f43d1,SKU015718,Black,M,Leather,Women,All Season
de97e94e-7ccb-4d15-abf0-0c1d651237a9,SKU015719,Red,M,Cotton,Women,Summer
49b08875-0952-4f48-8776-1851bae55a39,SKU015720,Red,XL,Cotton,Women,Winter
4bfb5cc2-b9a9-45ee-9cd0-79356cbf81ee,SKU015721,Green,L,Cotton,Women,Winter
943c6e57-17cb-4a5f-af21-99c0114721fd,SKU015722,Green,S,Leather,Men,All Season
9c273d75-c430-4ac7-98ea-8edf8e467399,SKU015723,Green,XXXL,Denim,Women,Summer
804845af-754e-4c01-8158-097ccf252c27,SKU015724,Black,XS,Denim,Men,All Season
8d255bb1-34a1-4f0a-b948-aa903b21179b,SKU015725,White,S,Denim,Women,Summer
cf8b1d67-6d2f-4c24-85b4-b08ba69b00bc,SKU015726,Green,M,Polyester,Women,Summer
1f126239-556b-436c-9d7a-26ae679270f5,SKU015727,Green,XXL,Denim,Women,Summer
57c2ccdb-fe18-4865-9a9e-7b0ac63b9c20,SKU015728,Black,L,Polyester,Women,All Season
f422ad54-6f05-4605-9409-63fdcc015324,SKU015729,Blue,XL,Leather,Women,All Season
5983c2a3-74ff-4b53-909c-9cd97d7c9d3c,SKU015730,Blue,XXXL,Denim,Women,Summer
cd6373f9-d061-4b4e-95b7-962e61f66fe4,SKU015731,White,XXXL,Cotton,Men,Winter
313a6b3e-6ae7-4630-b513-ade94d799118,SKU015732,Red,XXL,Polyester,Men,Winter
bbd3cbe5-f933-487b-af7d-27948f7add7d,SKU015733,Blue,L,Polyester,Women,Winter
9c4242cf-597b-493d-a64a-3777feaf9d1f,SKU015734,Green,XXL,Polyester,Women,Summer
4d5b354f-a350-48f9-9a82-88bc90b9d3bc,SKU015735,White,XXL,Denim,Women,All Season
f8baa724-275c-4b4a-90e0-a426bf13d1cf,SKU015736,Red,S,Cotton,Men,Summer
f30a2ecb-4e3e-4004-96f2-5523a47fe4c7,SKU015737,Green,XXL,Leather,Women,Summer
a640dcb2-172d-43bd-bdb9-ad98e2eedf7e,SKU015738,White,L,Denim,Women,All Season
117b67e9-03ae-450b-b4e4-c2f3fc657c45,SKU015739,Blue,M,Polyester,Women,Summer
f8029b11-f8d3-4cbc-ad8f-cb06fdf3fd33,SKU015740,Green,XXL,Cotton,Men,Winter
79763caa-a8fe-4ad9-abd2-d3abab56f3fe,SKU015741,Blue,L,Denim,Women,All Season
b39d1a56-52c4-42fb-a198-cdfaf85336ab,SKU015742,Blue,XS,Denim,Men,Summer
d74d71e2-822c-46e6-b1cd-740978b6cbad,SKU015743,Green,S,Leather,Women,All Season
3b6bce01-cc88-4015-8563-e5e36a6bd6c7,SKU015744,White,L,Polyester,Women,All Season
d9a9ad6d-9aa4-4d87-9712-4c62d074f2f8,SKU015745,Green,M,Leather,Women,Summer
15938a75-5c58-4549-a131-b24a4375f2a0,SKU015746,Blue,XL,Cotton,Women,Winter
d03f48b3-cd3d-4a66-a527-52e6ae4ed835,SKU015747,Red,M,Leather,Men,Winter
65b30194-4c28-4a1d-87cb-e97df5b7705f,SKU015748,White,XS,Cotton,Women,Winter
c43b495e-1b7b-41da-9ab2-a53de0023132,SKU015749,Red,XS,Polyester,Men,Summer
743bce3f-1000-4e1f-bb7f-fc5685dddf6a,SKU015750,Red,M,Leather,Women,Winter
0de9a7e4-2fa4-434a-93d3-063506527f54,SKU015751,White,XXXL,Leather,Women,Summer
7b069519-f802-4684-abbd-086b3d34f5c5,SKU015752,Red,XXL,Denim,Men,Winter
fea84573-2578-41fd-8fc2-ac2cee523701,SKU015753,Blue,L,Cotton,Men,Summer
2dea8f8f-2669-43fe-b2fa-9cb06a3101fd,SKU015754,Black,XS,Cotton,Men,All Season
d8dacc49-eb67-4bde-a837-1a99df6f2474,SKU015755,White,XL,Leather,Men,All Season
0140c0e2-27bc-447b-a04f-ea815824f2ff,SKU015756,Green,XL,Denim,Men,All Season
e9525413-5d3e-43a7-b9e7-48b1745b84a3,SKU015757,Green,M,Polyester,Men,Winter
698d3b52-0e33-4d3a-8b4b-a0f08b48439c,SKU015758,Green,M,Polyester,Women,All Season
41d3935c-3cf6-4c5a-a49d-e3e30e117da1,SKU015759,Green,XXXL,Leather,Women,Summer
bcd55a20-749d-43bd-a5bb-f8afcbfe9214,SKU015760,Black,L,Polyester,Women,Summer
54d04ce6-8649-469c-811d-aeccdd931370,SKU015761,White,S,Denim,Women,Summer
848adfbd-ffb4-49b5-8a9c-1b23b45ba1a4,SKU015762,Blue,XXL,Polyester,Men,Summer
133ee099-b85d-4574-a56d-ad225a37b04b,SKU015763,Black,XXXL,Denim,Women,All Season
77ac2c61-e967-4a3b-af29-7fbfd60202ce,SKU015764,Black,XXL,Denim,Men,All Season
f69a8efe-e1c5-4fef-8d57-220cc0643c83,SKU015765,White,S,Denim,Men,Summer
eed0dd11-4565-4162-a9ea-abf3af47fa7d,SKU015766,White,XXL,Cotton,Men,All Season
c4f37aed-c8d1-4bc5-94a3-3b572326ad03,SKU015767,White,XS,Polyester,Men,All Season
91471abc-33f0-4ab3-b8b4-2680a4ffd255,SKU015768,Black,S,Denim,Men,Summer
891d0a61-d436-455f-9b79-bcf29aa599b3,SKU015769,Green,XXXL,Denim,Women,All Season
4ff2b53f-bdaa-4c3d-b971-bdf595610f37,SKU015770,White,XL,Denim,Men,All Season
9053e7e1-c144-4d94-8198-212535f12674,SKU015771,Black,S,Leather,Women,All Season
934c373e-373d-4e62-be1d-796fd4fb59fa,SKU015772,Red,XS,Polyester,Men,Winter
f7fb0d33-4aae-44aa-a024-7d3fafca2dd4,SKU015773,Black,XXXL,Denim,Women,Summer
0acd2133-9555-4646-a06e-4e3a82115869,SKU015774,Green,XS,Cotton,Women,Winter
29e84269-0a57-4cc8-b94a-7421961404c0,SKU015775,Blue,XXXL,Polyester,Men,All Season
1f14bec5-4bd8-4c3c-a984-ce6975345d2a,SKU015776,Green,XXXL,Polyester,Men,Winter
673009bf-5606-41aa-b281-f58b03886424,SKU015777,White,S,Cotton,Men,All Season
aa07b8b9-78da-4b02-82df-cb312bdcf4be,SKU015778,Green,M,Denim,Men,Winter
6dd07d2b-5297-47e2-8489-2d837ef4ea55,SKU015779,Blue,XXL,Denim,Men,All Season
c05018a3-502d-4ff9-a1fa-be7dcf2cf721,SKU015780,Green,L,Leather,Women,All Season
f8ceb01b-d099-48fa-a14f-bca55b2a154d,SKU015781,Black,M,Cotton,Men,All Season
5d21284b-60fd-48fb-949b-4d7bdf020e8a,SKU015782,Black,XS,Cotton,Women,Winter
51fb255f-a4ef-494e-a771-49f23d56ebf4,SKU015783,Blue,XS,Cotton,Men,Winter
923d5e58-1668-44fa-8358-a083669ab7fc,SKU015784,Green,XXXL,Denim,Women,Winter
ec22fa83-7e95-4862-86eb-bc8388eea0a4,SKU015785,Black,M,Leather,Men,Winter
b7c8440a-b98d-4dc5-9ff5-8c81e6113d73,SKU015786,White,XXL,Leather,Men,Summer
9750b6cf-5274-45e5-8a0d-73d2953d7f3d,SKU015787,Red,L,Polyester,Women,All Season
f4c760b3-c29a-4ba9-a756-e14c9fcbfbe7,SKU015788,Blue,XL,Cotton,Women,Summer
d41507dd-d5c9-4586-9c3f-9d77d304bacf,SKU015789,Red,XXL,Cotton,Men,Summer
89184f2e-159b-4ece-9d38-fdc9c7c46ca4,SKU015790,Green,XXXL,Leather,Men,All Season
70eb5f85-ee62-4ad8-a7c7-b76d3104ea9b,SKU015791,Red,M,Denim,Men,All Season
9629cb6c-0a2a-4145-8ce1-8e59e588ebca,SKU015792,Green,L,Leather,Women,Winter
fc36bf9a-08f8-4733-8fa7-f4f6dcf6c7e8,SKU015793,Blue,XXL,Denim,Women,Summer
edc61ef3-1863-4762-b2e7-8b48af539a51,SKU015794,Red,S,Leather,Women,Winter
9707b413-ba35-48b3-ac42-7901892a1d4c,SKU015795,Black,XS,Polyester,Women,Summer
d2622474-a063-4e67-bd19-a27c6b825854,SKU015796,Green,L,Polyester,Women,Winter
f37d9727-7b6c-421d-a477-e6164cb98b64,SKU015797,Black,M,Polyester,Men,Winter
abf160eb-2622-44ea-8a09-b8bf2954fe9f,SKU015798,Blue,S,Cotton,Men,All Season
86a8494f-0bf0-4e42-a97c-fe6f4375172e,SKU015799,White,XS,Leather,Men,Winter
6013333d-7186-47aa-800d-a93edf2f0e55,SKU015800,Blue,M,Polyester,Women,Winter
1c6a76f1-9650-42cb-a399-4cf2075ea678,SKU015801,Black,XL,Polyester,Men,Winter
02900c32-3483-4266-8cfa-f6ff920bf763,SKU015802,Black,XXL,Denim,Women,Winter
1b6fdc9f-a701-4acc-b4b1-a027ef4d8794,SKU015803,Red,M,Polyester,Women,Winter
b8410b51-7d6c-4cce-af81-5a9823b500e7,SKU015804,Green,XL,Denim,Men,All Season
61cc11c6-8d92-484d-bbca-d78a39493e84,SKU015805,White,XXL,Polyester,Men,Summer
4f383f66-cd39-40ee-9210-a5decda0231e,SKU015806,Green,XL,Denim,Men,Winter
d4c306a7-f805-49c9-9da1-bad71e02e55e,SKU015807,White,S,Denim,Men,All Season
e5d286a9-9d9d-43f9-9742-52cf677a0326,SKU015808,Blue,XXL,Leather,Women,Summer
f23d5085-be3c-46cf-90f4-ef780353ec74,SKU015809,Blue,XS,Denim,Women,Summer
653eadb1-4f34-4eee-9a8d-6b2ba8d1efc3,SKU015810,Black,XXXL,Polyester,Men,Winter
6b403a42-9078-4721-871d-9e2b4fd537e3,SKU015811,Green,XXL,Polyester,Women,All Season
f11d462f-ea4a-4fc4-81cc-e58e661c3c60,SKU015812,Blue,XXL,Leather,Men,All Season
9ce27dd3-b141-449c-bfba-7df7178880bd,SKU015813,Blue,XXL,Denim,Men,Summer
035d7817-ec06-4f62-b174-adeb24a746fe,SKU015814,Green,S,Denim,Women,All Season
ea9b1a10-e05e-4c18-8541-8fbc33bf8699,SKU015815,Green,L,Cotton,Men,Winter
bdbd7655-e4bd-4d9a-9efe-dd8aee711930,SKU015816,Blue,M,Polyester,Men,Winter
bf51cf62-cd0e-45a8-adc3-d9d3275b0c17,SKU015817,Black,XS,Leather,Women,All Season
cf9db493-aac3-4732-aa42-81ec061b8208,SKU015818,Black,XXXL,Cotton,Women,Summer
5a746ad4-95c9-45e3-9dc8-9d0d9108c961,SKU015819,Green,L,Polyester,Men,Winter
cad47528-8b49-4551-aeac-b429ec859a16,SKU015820,Black,S,Leather,Men,All Season
5b7d7c35-893e-42c6-834f-cd7767c9d544,SKU015821,Green,XS,Cotton,Women,Winter
a78834c3-bf32-43b0-8906-675f971cdc30,SKU015822,Black,M,Cotton,Women,Summer
b4334aca-6d39-4913-a218-213a73aa95a9,SKU015823,Blue,L,Leather,Women,Summer
bc9bbdd0-f88f-4f15-8ef5-e59a1c804dab,SKU015824,Red,L,Denim,Women,All Season
265c24da-ce6a-4903-8f41-95f359052673,SKU015825,Green,XS,Leather,Women,Winter
729c3d40-ccd0-4210-b11f-d6d3fc6818b5,SKU015826,White,XXL,Leather,Men,Winter
e1e06592-a366-4404-a38d-26c170d7cf3f,SKU015827,Blue,S,Leather,Men,Summer
e81b4c27-79fa-43eb-a998-100776ddb520,SKU015828,White,XXXL,Polyester,Women,Winter
3ceef1b3-9323-4505-b642-0de5fa9e305c,SKU015829,Green,XS,Leather,Women,Summer
19fb9fd8-3494-4a30-beb7-2d1db432b4f1,SKU015830,White,S,Cotton,Women,All Season
59995445-8c49-47ec-84c6-357606582abf,SKU015831,Blue,L,Cotton,Women,Summer
74665ea2-5d1a-4d87-b9f2-7bbf75fc0948,SKU015832,Red,XXL,Denim,Men,All Season
216fbc46-e723-4194-b855-da21ab1999f2,SKU015833,Black,S,Cotton,Men,All Season
6b98ca2e-6272-4bc8-bd57-21b491994aaa,SKU015834,Black,XS,Cotton,Men,Winter
96b1384b-e114-4d6d-ad28-6d3bbbd2965c,SKU015835,White,XXXL,Denim,Men,All Season
c4a56822-53e0-4631-817b-cf781b171ee9,SKU015836,Green,L,Cotton,Women,Winter
89f107a0-cb2c-4970-89c9-e7fa7410bf92,SKU015837,Red,XXL,Polyester,Men,Winter
77d79479-298b-40a7-b19d-89aaf3bad75d,SKU015838,White,XS,Leather,Women,Summer
5a2d799b-e8e8-4101-9e29-3e2e3f11641e,SKU015839,Green,XXL,Denim,Women,Summer
a040acf9-dec3-454c-880d-f0b74839f4fe,SKU015840,White,S,Leather,Women,Winter
9393add1-97fb-4326-9b7b-b8001afeea01,SKU015841,White,XXL,Polyester,Men,Winter
20c856ad-6856-4ab9-8070-2d01071ff6b4,SKU015842,White,L,Denim,Men,All Season
520632ee-4488-49ba-972e-920f8216761d,SKU015843,Red,M,Denim,Women,All Season
f6f34a32-8d8e-49bf-938a-4d2456e59e73,SKU015844,White,XXL,Polyester,Men,Winter
b0bacabb-148d-49ee-8e27-2f0f99c855b2,SKU015845,Black,S,Denim,Women,All Season
2427a4a3-58c2-4936-add9-b1e980bfab76,SKU015846,Black,XXXL,Polyester,Women,Summer
16ee564b-72cb-4747-8ea9-8f50ca9a7f8c,SKU015847,Black,XXL,Leather,Women,Summer
2ed661b5-c457-488a-99ba-59b42550fd1d,SKU015848,Red,XXL,Polyester,Men,Winter
a2372177-afc8-40b7-ac1b-9416d43da720,SKU015849,White,XS,Polyester,Women,Winter
c40da7c5-ba83-4dae-84eb-90bdaa040104,SKU015850,White,M,Denim,Women,Winter
e0cb4272-0b04-48ca-913d-f61acb1a972b,SKU015851,Blue,XXXL,Denim,Women,All Season
cb5a2e7f-442e-467d-b236-d8a4a54eaee2,SKU015852,Black,M,Cotton,Men,Summer
67298347-287c-4508-96a4-eb9d83987ea2,SKU015853,Blue,XXXL,Leather,Men,Winter
a1748f5e-1230-4007-b4ff-a5c3791f50db,SKU015854,Red,XXL,Polyester,Women,Summer
509359d9-50e9-41d1-885c-c2a8038452b1,SKU015855,Red,M,Polyester,Men,All Season
72915e5b-0d51-436d-b06f-61af1ae0d1ec,SKU015856,Black,M,Polyester,Men,All Season
224667f9-e14f-4fc5-aa6f-35890436383c,SKU015857,Green,XXL,Leather,Women,Winter
9d572cfb-85ce-4469-9117-7a2902cc67f2,SKU015858,Red,XL,Cotton,Women,Winter
00ba7ee4-65a7-4e70-b2de-5a05bee96c7a,SKU015859,White,S,Leather,Women,Summer
2e3a13ca-c530-453f-902f-bea8ece98ecf,SKU015860,Blue,XXL,Leather,Women,Winter
c17e01c7-2bfe-4d4a-bb8e-00871d2bb569,SKU015861,Green,XL,Polyester,Women,Winter
c57b84e0-21f8-4491-8542-abef172b4e20,SKU015862,Green,XS,Polyester,Men,Winter
81f5885c-bdbf-4f14-bd0f-0bb84be874b0,SKU015863,Red,XXXL,Polyester,Women,Winter
54ff7da4-4d56-4903-b831-cebf8a3c8722,SKU015864,Black,XXXL,Leather,Women,All Season
04f92ecb-71e0-4f79-a894-406f5d0ec6df,SKU015865,Blue,XXL,Polyester,Women,Summer
2421973c-0dba-4749-8ce0-db4284a6414d,SKU015866,Green,L,Polyester,Women,All Season
a1f1d8f2-5e09-42fd-b8dc-63787e6933af,SKU015867,Red,S,Cotton,Women,All Season
dd57307a-6191-4e42-a2b6-c3b57107b40a,SKU015868,Green,L,Polyester,Women,All Season
3947fa40-a19f-4f28-83ba-9da3f4c628bc,SKU015869,Blue,XL,Polyester,Women,Summer
0d0fc6c9-b68c-4031-a009-b1736a740a21,SKU015870,Black,M,Denim,Men,Summer
bc8e22bc-ac4c-4781-91b7-aaa088228641,SKU015871,Blue,XXL,Polyester,Men,All Season
64289a64-38a2-4d36-ad86-e081464d9c13,SKU015872,Black,XXXL,Denim,Women,Winter
8e1682e7-d640-4078-8674-2a4e057fb204,SKU015873,White,S,Cotton,Women,All Season
09ee660b-4b1c-4dad-8610-e8a5462296a5,SKU015874,Green,XXXL,Polyester,Men,All Season
66d45bfe-0e8b-4909-b392-0bd8870aa068,SKU015875,Red,XXL,Cotton,Men,All Season
730be7ab-7c44-4cbd-8584-09f37156c01a,SKU015876,Red,M,Leather,Men,Winter
9656a7aa-27f4-4d30-9afa-42954c51249c,SKU015877,Black,M,Polyester,Men,All Season
d892f705-edf0-4297-b496-fb0ba0feea6c,SKU015878,Black,XXL,Cotton,Men,All Season
b578f30b-738f-4c69-89ee-ef57efbb7b3f,SKU015879,Blue,M,Polyester,Men,All Season
04618fa8-c6f0-4f48-a7a7-3970b6f45659,SKU015880,Blue,XXXL,Leather,Men,All Season
dd70cb10-a637-43d0-9791-4c33979194b5,SKU015881,Green,XXXL,Polyester,Men,All Season
5b712607-8817-4f5e-830c-95cc3dfb2e49,SKU015882,Green,XXXL,Polyester,Men,Summer
2d1f515e-4641-482e-bfc8-f1a1f7735c58,SKU015883,Black,XXL,Polyester,Men,Winter
6a913e1e-31ac-4ad9-b66e-ea0335f1b077,SKU015884,Red,XXXL,Polyester,Women,All Season
b372fb89-8220-4552-ac9e-e5c11242a340,SKU015885,Green,S,Cotton,Women,Winter
2df8bb76-bfdd-4164-a39c-97a7ba6b1c89,SKU015886,Red,XXXL,Denim,Women,All Season
54713f67-f07f-4320-928d-fc06454f226c,SKU015887,Black,XS,Cotton,Women,All Season
5ed5ed54-e723-4993-a34d-b8e2332807a5,SKU015888,Black,XL,Leather,Women,Winter
0a1b730d-0561-416d-893f-4b618f8e5c5a,SKU015889,Black,S,Polyester,Men,Winter
133eedad-8d7f-4731-8917-592b5a8a9979,SKU015890,White,L,Leather,Women,All Season
6342c9fb-450e-4379-bd5a-f2caf6576ce7,SKU015891,Black,M,Leather,Men,Summer
22c6842b-7eda-4c07-a426-4a95ab566f3c,SKU015892,Red,XS,Leather,Men,Summer
e269fdac-4c1c-48af-a8b8-36713ab28397,SKU015893,White,XL,Leather,Women,Summer
00e157e9-7ec1-4b76-a7be-b8a97c6a838d,SKU015894,Red,XS,Leather,Men,Summer
04b32638-9332-4f08-9f8f-6dd13f20f3d2,SKU015895,Blue,XXL,Cotton,Women,All Season
f949a4c0-9d8a-4205-bd7a-dbb9e62a3652,SKU015896,Green,L,Polyester,Women,Winter
444eaac8-8306-4c84-afaf-12b4c971e09e,SKU015897,Red,M,Cotton,Women,Summer
eb868804-72e3-491f-9fea-80c210ff76ed,SKU015898,Black,M,Leather,Men,All Season
14a5db75-f7d2-4929-8a21-dd40975e3f23,SKU015899,Red,S,Leather,Women,Winter
2a350269-0d74-4050-be2e-c73c75e277a2,SKU015900,Red,XS,Polyester,Women,All Season
88181049-1b7b-40b9-ac87-19c0f10ae767,SKU015901,Green,XL,Denim,Men,Summer
f9cda063-caef-45a3-a56d-de8e68701802,SKU015902,Green,XS,Cotton,Women,All Season
da277a6a-7feb-4e4c-80b5-2df51014b8e2,SKU015903,Black,L,Cotton,Men,All Season
92d416ea-a8d7-43bf-b9a5-8f86d629093a,SKU015904,Black,S,Denim,Men,Summer
03bbdf6b-6445-47d3-8572-6a4156aa7ce3,SKU015905,Red,M,Cotton,Men,Winter
5eea0ed2-4792-4f94-8399-cf15e95247e1,SKU015906,White,XXL,Leather,Men,Winter
7ca1f2e8-2b16-4203-bd02-939dc36d29b1,SKU015907,Blue,S,Leather,Men,Winter
070eb3ac-6c38-4bd9-8672-bfc8bfdc0b59,SKU015908,Blue,L,Cotton,Women,Winter
5cc81b7f-8e4e-42fe-b072-98555f32ee62,SKU015909,Green,XS,Leather,Men,Summer
9a11150a-59ec-4e0b-86d6-745a877fdc6d,SKU015910,White,M,Leather,Women,Summer
731db027-9e73-4df7-8de4-4a71bc39b437,SKU015911,White,XL,Cotton,Men,Summer
4812a7cd-8750-4e92-b1c4-20cfeadbe250,SKU015912,Red,XXXL,Cotton,Women,All Season
fed3014b-03b5-449d-b8dc-1e09b9484088,SKU015913,Green,XL,Leather,Men,Winter
7320b514-12f4-4d15-8505-39dfe92112a4,SKU015914,Green,XS,Polyester,Women,All Season
acc82586-08a1-4e01-b2ad-6e6e9e30578f,SKU015915,Blue,L,Denim,Women,Winter
359fa671-3f96-4645-944d-5270692e6cc3,SKU015916,Green,XXXL,Polyester,Men,Winter
d803830c-02ac-4d21-b409-05b7ff19f84d,SKU015917,Red,M,Cotton,Men,Summer
6f2b58b0-59c9-4e6a-88e5-37c30ebe1f31,SKU015918,White,XXL,Polyester,Men,All Season
77303ba6-0e98-4e7b-b2b1-1e43fee5ad09,SKU015919,Blue,XXL,Denim,Women,Winter
5fcd239b-6d40-4bc3-9dcf-81eb496f5fc2,SKU015920,White,XXL,Cotton,Women,Summer
b97e4b98-426b-404a-aaf4-d342d7335045,SKU015921,Blue,XXXL,Denim,Men,Summer
5722ad66-e8d6-4b25-9b8a-ef4c4380a223,SKU015922,Blue,XXL,Leather,Men,Winter
96e0d5d2-046d-41f4-80be-b3f6787964f7,SKU015923,Black,XXL,Polyester,Men,Summer
2c169ad7-66a4-4827-a8ab-fae32b87d870,SKU015924,Black,XL,Cotton,Men,Winter
0416a860-1c4d-424b-8c7c-46ce098f00f5,SKU015925,Black,XXXL,Leather,Men,Winter
e724f45c-4eeb-4734-a290-ffb874f7cfbd,SKU015926,White,M,Polyester,Men,All Season
21725753-589e-42cb-8a3f-837bee8e5bc5,SKU015927,Red,XS,Denim,Women,All Season
50622e2e-761f-4d89-8e9c-c64bf074b9e6,SKU015928,Blue,XXXL,Cotton,Women,Summer
6054f0f9-0f06-496d-b14b-6dd4507506e4,SKU015929,White,S,Cotton,Men,All Season
93d1630f-6983-4d83-a598-7eb09a4939ef,SKU015930,White,XL,Cotton,Men,Summer
be2de931-0b0b-4289-90d7-378bd25a8c23,SKU015931,Green,XS,Cotton,Men,Summer
9a32ccae-b58b-450a-8e61-a61c1e51e230,SKU015932,Green,XL,Cotton,Men,Summer
33c94240-1d5b-4b70-b279-1656e5f9a52e,SKU015933,White,XXXL,Polyester,Men,All Season
5acd887a-b6c4-40a6-8cf9-963d05c59d0c,SKU015934,Black,XXL,Denim,Men,Summer
