product_id,sku_id,product_name,brand_id,category_id,description,launch_date,status
P016606,SKU016606,Saree 651,BR00492,CAT004,Meeting indeed apply could. Could although PM body gas.,2024-08-07,ACTIVE
P016607,SKU016607,Watch 485,BR00923,CAT001,Door community prevent serve.,2026-07-24,ACTIVE
P016608,SKU016608,T-Shirt 529,BR00086,CAT004,Of treatment campaign between. Serious large technology process finish.,2025-11-18,ACTIVE
P016609,SKU016609,Sneakers 986,BR00874,CAT005,Lot service recent society. Suddenly machine certainly training interesting perform other small.,2026-08-27,ACTIVE
P016610,SKU016610,T-Shirt 906,BR00294,CAT004,Degree story ball skin. Heavy work or writer special. Back seek check might gas shake law.,2024-05-10,ACTIVE
P016611,SKU016611,Saree 429,BR00342,CAT002,Easy huge more test she health fish. Within democratic process authority.,2025-12-22,ACTIVE
P016612,SKU016612,Jacket 411,BR00427,CAT003,As share it bar total let. Right author her give project side. Style inside suffer lawyer.,2024-07-06,ACTIVE
P016613,SKU016613,Laptop 353,BR00888,CAT004,Edge less listen Republican much institution. Policy he shoulder it husband official.,2024-04-15,ACTIVE
P016614,SKU016614,Backpack 989,BR00574,CAT005,Show court cost positive. Executive base professional easy. Consumer nearly view history.,2023-11-06,ACTIVE
P016615,SKU016615,T-Shirt 382,BR00475,CAT002,Floor education allow PM sea risk. Culture gas administration one lose.,2025-12-04,ACTIVE
P016616,SKU016616,Jacket 141,BR00606,CAT002,Admit see later book. Simply clear loss from data. Table run wonder character.,2024-10-23,ACTIVE
P016617,SKU016617,Sneakers 679,BR00680,CAT003,Side second attorney this land personal. Tell away item speak. Produce sing oil even.,2025-05-29,ACTIVE
P016618,SKU016618,Watch 394,BR00558,CAT001,Actually yeah travel. Compare military draw team listen size. State garden them fast.,2024-05-11,ACTIVE
P016619,SKU016619,Backpack 472,BR00199,CAT003,Fish describe cover social. Rock crime story instead plant ahead student poor.,2026-06-02,ACTIVE
P016620,SKU016620,Sneakers 368,BR00819,CAT003,Side by reveal rule continue. Health image experience.,2024-01-24,ACTIVE
P016621,SKU016621,Sneakers 523,BR00596,CAT002,Head no religious mind far. Loss all increase throw reduce.,2026-04-03,ACTIVE
P016622,SKU016622,Laptop 437,BR00228,CAT002,Interview then focus later. East heart audience activity which.,2026-01-28,ACTIVE
P016623,SKU016623,Jacket 328,BR00783,CAT004,Believe his most. Kid leader that effort strategy step. Customer offer paper huge.,2026-03-18,ACTIVE
P016624,SKU016624,Headphones 289,BR00670,CAT001,American drive discover the. Same if loss final ever table end. Price effort important trade end.,2024-10-21,ACTIVE
P016625,SKU016625,Watch 793,BR00819,CAT005,Might own forget music training star born. Road possible poor none everyone born piece.,2024-07-21,ACTIVE
P016626,SKU016626,Jacket 749,BR00775,CAT004,Thank white decide certain. Meeting box up energy success.,2023-10-24,ACTIVE
P016627,SKU016627,Backpack 25,BR00985,CAT002,Win level conference hundred.,2024-12-04,ACTIVE
P016628,SKU016628,Saree 617,BR00972,CAT004,Area ten direction avoid option someone put true.,2024-06-11,ACTIVE
P016629,SKU016629,Backpack 196,BR00134,CAT003,Agree evening feel without.,2026-06-15,ACTIVE
P016630,SKU016630,Laptop 405,BR00197,CAT004,Pass computer various year unit. Buy make here.,2024-08-28,ACTIVE
P016631,SKU016631,Backpack 693,BR00924,CAT001,Interesting wife institution own account. Yeah four rock offer though statement board.,2023-12-01,ACTIVE
P016632,SKU016632,Backpack 635,BR00685,CAT005,Page off we majority body anything. How me science treatment. Door green get room of play.,2024-07-16,ACTIVE
P016633,SKU016633,Jeans 359,BR00505,CAT005,Reach sense door standard. Day former close.,2026-05-15,ACTIVE
P016634,SKU016634,Jacket 467,BR00502,CAT003,Drug heart big suggest notice choice kitchen. Occur everything total growth happen.,2026-02-15,ACTIVE
P016635,SKU016635,Laptop 574,BR00802,CAT005,Other age benefit seat though. Discover save poor.,2024-04-25,ACTIVE
P016636,SKU016636,Backpack 490,BR00099,CAT001,Chance newspaper carry time off enjoy wrong. It force think exist blue hundred.,2026-05-29,ACTIVE
P016637,SKU016637,T-Shirt 985,BR00191,CAT002,There amount care such throughout beat. Concern item large weight decide beat better.,2025-10-21,ACTIVE
P016638,SKU016638,T-Shirt 150,BR00428,CAT001,"Skill once near officer age could.
South than last. Many story when treatment.",2023-12-08,ACTIVE
P016639,SKU016639,Backpack 831,BR00231,CAT002,Age oil else cold.,2025-02-13,ACTIVE
P016640,SKU016640,T-Shirt 882,BR00614,CAT002,Difference sense protect per. Current table question key various free.,2024-03-18,ACTIVE
P016641,SKU016641,T-Shirt 979,BR00147,CAT004,Yes fall clear mouth future general clear. No table development rich paper six forget.,2026-01-22,ACTIVE
P016642,SKU016642,T-Shirt 967,BR00407,CAT001,Near today score much process level. Anyone enjoy reflect drop program drive new.,2024-03-18,ACTIVE
P016643,SKU016643,T-Shirt 782,BR00805,CAT002,Chance level enjoy morning whatever follow. Deal development imagine clearly.,2025-02-07,ACTIVE
P016644,SKU016644,Backpack 675,BR00016,CAT004,Them way nice image miss. Lead beat act blue.,2026-07-18,ACTIVE
P016645,SKU016645,Saree 459,BR00992,CAT003,Both get never. Soon suggest fall call name staff. Ahead threat response.,2025-02-03,ACTIVE
P016646,SKU016646,Jacket 821,BR00641,CAT003,Guy reach another marriage partner economy. Space produce TV though. Happen PM ago fight.,2025-06-13,ACTIVE
P016647,SKU016647,Headphones 538,BR00074,CAT003,Treatment seat human better oil watch.,2026-06-16,ACTIVE
P016648,SKU016648,Sneakers 682,BR00993,CAT002,Land discover early middle late trip. Parent same son unit first cold. Trip along plan.,2024-12-05,ACTIVE
P016649,SKU016649,Backpack 202,BR00735,CAT001,Class recent home any. Win race machine. Eight in particular season society.,2025-08-27,ACTIVE
P016650,SKU016650,Backpack 73,BR00851,CAT005,Certainly alone today meeting season likely. Main thought team bit.,2026-09-13,ACTIVE
P016651,SKU016651,Watch 220,BR00064,CAT001,Appear season later best. Bad by job effort maybe fall.,2024-01-22,ACTIVE
P016652,SKU016652,Backpack 416,BR00536,CAT001,Upon show still another watch. Seek ok occur stuff voice my off. Police oil often.,2025-08-07,ACTIVE
P016653,SKU016653,T-Shirt 472,BR00543,CAT004,Yard mind instead type direction million. Most take before never the situation amount.,2024-02-27,ACTIVE
P016654,SKU016654,Headphones 632,BR00347,CAT001,Mother sometimes exist particular. Visit describe often free sister production.,2026-08-14,ACTIVE
P016655,SKU016655,Watch 937,BR00805,CAT004,Theory evening group five food role main.,2024-09-18,ACTIVE
P016656,SKU016656,Backpack 980,BR00825,CAT002,Thousand according system fund trouble that night. Pretty significant likely image turn.,2025-09-02,ACTIVE
P016657,SKU016657,Sneakers 249,BR00110,CAT002,Effort name amount much customer.,2026-08-17,ACTIVE
P016658,SKU016658,T-Shirt 10,BR00185,CAT002,Drive rich total. Chance very everyone. Third rise doctor continue still bed.,2025-07-25,ACTIVE
P016659,SKU016659,Laptop 839,BR00975,CAT005,Value else former Mrs. Record ever hospital. Accept certainly ten others wall past particularly.,2024-05-09,ACTIVE
P016660,SKU016660,Jacket 923,BR00697,CAT001,Along world boy lawyer writer pass. Performance power participant believe.,2025-09-18,ACTIVE
P016661,SKU016661,Jacket 95,BR00045,CAT005,Technology interest suddenly prove commercial right wait. Its pass speak order success serve.,2023-10-09,ACTIVE
P016662,SKU016662,Laptop 9,BR00588,CAT001,Face thousand individual. Hard physical run quite measure.,2026-07-24,ACTIVE
P016663,SKU016663,Jacket 161,BR00328,CAT002,Wide scientist present. Drug seek soldier hospital goal than. Lawyer little either ability.,2024-11-29,ACTIVE
P016664,SKU016664,T-Shirt 933,BR00885,CAT003,Ready style side ready why line. Political something cause phone order.,2025-08-15,ACTIVE
P016665,SKU016665,Headphones 254,BR00385,CAT005,Television conference now growth real key sport. Newspaper discussion whatever.,2024-06-06,ACTIVE
P016666,SKU016666,Backpack 212,BR00387,CAT002,Data there civil present. Training child even available final expert listen.,2025-10-22,ACTIVE
P016667,SKU016667,Laptop 152,BR00294,CAT005,Activity discussion both then way floor.,2026-02-10,ACTIVE
P016668,SKU016668,Jeans 932,BR00380,CAT004,Nation probably process rich job old. Mother stuff total someone media outside.,2026-09-06,ACTIVE
P016669,SKU016669,Jacket 359,BR00418,CAT005,Color anyone change safe up mention. Page the month no those check must.,2024-06-24,ACTIVE
P016670,SKU016670,Laptop 587,BR00724,CAT005,Music rate prevent. Poor star to. High pay matter well yourself financial single.,2025-04-05,ACTIVE
P016671,SKU016671,Saree 340,BR00311,CAT002,Buy hope successful light get rest fight. Start these international summer argue simple.,2025-11-16,ACTIVE
P016672,SKU016672,Jeans 193,BR00491,CAT002,Center air five five agree. Rise recognize out sit. Should important out spend.,2024-03-05,ACTIVE
P016673,SKU016673,Jacket 673,BR00737,CAT001,Tonight we day level. Bank green together.,2025-01-25,ACTIVE
P016674,SKU016674,Sneakers 44,BR00121,CAT004,Air daughter sometimes industry one white impact. Across people three capital avoid son nature.,2024-12-28,ACTIVE
P016675,SKU016675,Saree 389,BR00484,CAT003,Director offer itself go. Mention too trade.,2024-04-30,ACTIVE
P016676,SKU016676,Saree 558,BR00310,CAT003,Economy former improve effect. None model parent around. Simply important easy everything.,2026-04-28,ACTIVE
P016677,SKU016677,Watch 81,BR00488,CAT002,Address these candidate sport support drop long. Along fly discussion explain.,2023-12-27,ACTIVE
P016678,SKU016678,Jacket 930,BR00509,CAT003,Would rise energy life structure few great. Team actually race increase ready help religious.,2024-12-24,ACTIVE
P016679,SKU016679,Laptop 771,BR00621,CAT001,Huge recent past deal. Center owner control organization. Turn own answer phone brother.,2024-08-18,ACTIVE
P016680,SKU016680,Jeans 801,BR00315,CAT001,Cup number all now. Always option officer series animal air by figure.,2024-05-16,ACTIVE
P016681,SKU016681,Laptop 659,BR00265,CAT005,Citizen star executive mention. Maybe make do gun size character sister.,2024-01-21,ACTIVE
P016682,SKU016682,Jeans 76,BR00241,CAT005,Find but take case. A miss well Democrat may cause dream reveal.,2024-01-06,ACTIVE
P016683,SKU016683,Laptop 722,BR00253,CAT003,About take wait big this where foreign. Center talk whether see clear book yes.,2025-05-01,ACTIVE
P016684,SKU016684,Watch 700,BR00017,CAT003,Force husband sort house child. Least bad actually no seek.,2024-01-02,ACTIVE
P016685,SKU016685,Jacket 591,BR00510,CAT002,What worker response with base. Business they from push able catch.,2024-06-10,ACTIVE
P016686,SKU016686,Watch 516,BR00901,CAT001,Deep suggest director road. Us financial model consumer. Family part minute although some.,2023-12-17,ACTIVE
P016687,SKU016687,T-Shirt 1,BR00537,CAT004,Value turn here player better. Safe amount you popular.,2026-04-10,ACTIVE
P016688,SKU016688,Backpack 751,BR00746,CAT003,Bank around protect a. Perform allow pass good step show.,2025-12-24,ACTIVE
P016689,SKU016689,T-Shirt 345,BR00586,CAT003,Officer common without to. Add drug drive issue thus difficult. During current white.,2024-07-31,ACTIVE
P016690,SKU016690,Headphones 550,BR00460,CAT004,Gas along matter machine. Hit until simply. Another radio get safe.,2025-11-22,ACTIVE
P016691,SKU016691,Backpack 651,BR00580,CAT005,Security key strong feel. If area clear next task concern. Image enter off century need.,2025-03-29,ACTIVE
P016692,SKU016692,Sneakers 401,BR00460,CAT002,Car option pass likely minute forward five fish. Him require car challenge politics.,2023-09-21,ACTIVE
P016693,SKU016693,Jeans 106,BR00212,CAT003,Should life me modern become effect eight. Defense believe perform war local.,2025-06-01,ACTIVE
P016694,SKU016694,Sneakers 223,BR00286,CAT005,Finish hit recently. Camera source heart east.,2024-12-20,ACTIVE
P016695,SKU016695,Jacket 409,BR00409,CAT005,Else energy strong majority risk this.,2026-03-01,ACTIVE
P016696,SKU016696,Backpack 450,BR00372,CAT005,Decide music marriage plant executive they news. Support cell call at.,2024-04-22,ACTIVE
P016697,SKU016697,Watch 948,BR00299,CAT003,Behind present suggest sometimes court. Else image outside heart partner half machine.,2024-05-01,ACTIVE
P016698,SKU016698,Sneakers 84,BR00361,CAT004,No simply parent strong argue least must business. Easy structure growth walk others our official.,2024-03-27,ACTIVE
P016699,SKU016699,Jacket 365,BR00278,CAT004,Character tough conference common see TV push. Strategy after man write. Term bag evidence.,2025-05-25,ACTIVE
P016700,SKU016700,Sneakers 36,BR00279,CAT002,Help happen lay draw market be spend. Cell join end hundred.,2024-03-13,ACTIVE
P016701,SKU016701,Headphones 378,BR00849,CAT005,Offer compare north civil chair kind hard.,2024-04-29,ACTIVE
P016702,SKU016702,Watch 395,BR00001,CAT003,Accept camera wind. Factor plan any because so yard require. Hand trouble pick also.,2026-05-17,ACTIVE
P016703,SKU016703,Watch 508,BR00540,CAT004,Fear third media wish. Able law game one again myself.,2026-05-07,ACTIVE
P016704,SKU016704,T-Shirt 546,BR00214,CAT002,Lose lay sell training area least teacher. Her game interesting office.,2024-05-16,ACTIVE
P016705,SKU016705,T-Shirt 804,BR00817,CAT004,Fear customer design child. Skin life those walk civil note ground.,2025-04-26,ACTIVE
P016706,SKU016706,Jeans 740,BR00138,CAT002,Really feel practice job century simple. Recently ground ask.,2024-02-14,ACTIVE
P016707,SKU016707,Backpack 298,BR00596,CAT002,Range sit camera establish for teacher rich management.,2025-07-30,ACTIVE
P016708,SKU016708,Jacket 387,BR00818,CAT004,Face Democrat yeah which item.,2026-08-20,ACTIVE
P016709,SKU016709,Jeans 362,BR00067,CAT001,Us hot final last. Already into issue thought control.,2024-06-28,ACTIVE
P016710,SKU016710,Watch 445,BR00135,CAT003,Matter but simple city. By scientist much write.,2024-06-16,ACTIVE
P016711,SKU016711,T-Shirt 304,BR00725,CAT001,On floor report reduce. Fall time generation experience fire live read. World approach fill next.,2025-04-12,ACTIVE
P016712,SKU016712,Watch 693,BR00153,CAT005,"Front what join huge trouble style avoid.
Turn here clear medical. Produce field control run.",2024-12-25,ACTIVE
P016713,SKU016713,Backpack 124,BR00480,CAT002,Power she hot world population role person. Crime person edge over different two.,2025-12-02,ACTIVE
P016714,SKU016714,Laptop 407,BR00309,CAT002,Market room set force. Guess we become of however front I. Past call modern coach after.,2024-11-12,ACTIVE
P016715,SKU016715,T-Shirt 573,BR00332,CAT005,Work truth morning against. At some customer also throw. Present again force exactly.,2025-08-03,ACTIVE
P016716,SKU016716,Saree 93,BR00811,CAT003,Type box big light.,2023-12-07,ACTIVE
P016717,SKU016717,T-Shirt 330,BR00292,CAT005,Bill brother western in TV why best. Your coach commercial know type race.,2025-10-28,ACTIVE
P016718,SKU016718,Jeans 92,BR00804,CAT005,Song scene sound different always. When red within stock operation. Best prepare result matter.,2024-02-06,ACTIVE
P016719,SKU016719,Saree 124,BR00158,CAT002,Go stage none feeling industry science play. Maintain marriage food moment.,2026-03-24,ACTIVE
P016720,SKU016720,Watch 580,BR00448,CAT001,Family push anyone human would. Billion while shake letter first yeah walk.,2024-01-13,ACTIVE
P016721,SKU016721,Saree 53,BR00366,CAT003,Tonight reveal save half do. Realize step environmental concern leave.,2026-07-16,ACTIVE
